x, eta, H, tau, qb
5200.00000000,40.64680116,0.83503149,0.15804676,0.00618881
5300.00000000,39.71007578,0.83647529,0.15741096,0.00613574
5400.00000000,38.78375362,0.83792863,0.15677465,0.00608277
5500.00000000,37.85777776,0.83930842,0.15617394,0.00603291
5600.00000000,36.94158664,0.84069656,0.15557290,0.00598316
5700.00000000,36.02573058,0.84201059,0.15500699,0.00593644
5800.00000000,35.11905259,0.84333184,0.15444093,0.00588983
5900.00000000,34.21269719,0.84457878,0.15390941,0.00584618
6000.00000000,33.31492672,0.84583185,0.15337791,0.00580264
6100.00000000,32.41746532,0.84701078,0.15288025,0.00576197
6200.00000000,31.52801072,0.84819480,0.15238276,0.00572140
6300.00000000,30.63885080,0.84930518,0.15191831,0.00568362
6400.00000000,29.75713584,0.85041969,0.15145416,0.00564595
6500.00000000,28.87570046,0.85146133,0.15102218,0.00561096
6600.00000000,28.00116550,0.85250624,0.15059062,0.00557608
6700.00000000,27.12689443,0.85347933,0.15019030,0.00554379
6800.00000000,26.25899733,0.85445488,0.14979050,0.00551160
6900.00000000,25.39134804,0.85535991,0.14942095,0.00548191
7000.00000000,24.52956482,0.85626666,0.14905201,0.00545231
7100.00000000,23.66801306,0.85710438,0.14871231,0.00542511
7200.00000000,22.81183833,0.85794317,0.14837328,0.00539801
7300.00000000,21.95587855,0.85871458,0.14806246,0.00537320
7400.00000000,21.10482566,0.85948648,0.14775237,0.00534849
7500.00000000,20.25397115,0.86019275,0.14746946,0.00532598
7600.00000000,19.40757205,0.86089902,0.14718732,0.00530356
7700.00000000,18.56135483,0.86154148,0.14693135,0.00528325
7800.00000000,17.71915979,0.86218351,0.14667618,0.00526302
7900.00000000,16.87713024,0.86276359,0.14644617,0.00524482
8000.00000000,16.03870725,0.86334287,0.14621700,0.00522670
8100.00000000,15.20043355,0.86386205,0.14601203,0.00521051
8200.00000000,14.36536754,0.86438011,0.14580792,0.00519441
8300.00000000,13.53043484,0.86483988,0.14562712,0.00518016
8400.00000000,12.69832670,0.86529827,0.14544718,0.00516599
8500.00000000,11.86633617,0.86570009,0.14528970,0.00515360
8600.00000000,11.03680160,0.86610030,0.14513310,0.00514128
8700.00000000,10.20736919,0.86644555,0.14499820,0.00513069
8800.00000000,9.38003734,0.86678901,0.14486417,0.00512016
8900.00000000,8.55279247,0.86707897,0.14475116,0.00511130
9000.00000000,7.72730448,0.86736700,0.14463903,0.00510251
9100.00000000,6.90188852,0.86760280,0.14454732,0.00509532
9200.00000000,6.07789588,0.86783656,0.14445649,0.00508820
9300.00000000,5.25396057,0.86801917,0.14438559,0.00508265
9400.00000000,4.43112339,0.86819965,0.14431556,0.00507717
9500.00000000,3.60832904,0.86832984,0.14426508,0.00507322
9600.00000000,2.78631429,0.86845784,0.14421547,0.00506934
9700.00000000,1.96432800,0.86853618,0.14418512,0.00506697
9800.00000000,1.14280755,0.86861229,0.14415564,0.00506466
9900.00000000,0.32130130,0.86863912,0.14414525,0.00506385
10000.00000000,-0.50005000,0.86866370,0.14413574,0.00506310
