x, eta, H, tau, qb
0.00000000,80.02863352,0.87555259,0.14150345,0.00485870
100.00000000,79.19995000,0.87555259,0.14150345,0.00485870
200.00000000,78.39995000,0.87555259,0.14150345,0.00485870
300.00000000,77.59995000,0.87555259,0.14150345,0.00485870
400.00000000,76.79995000,0.87555259,0.14150345,0.00485870
500.00000000,75.99995000,0.87555259,0.14150345,0.00485870
600.00000000,75.19995000,0.87555259,0.14150345,0.00485870
700.00000000,74.39995000,0.87555259,0.14150345,0.00485870
800.00000000,73.59995000,0.87555259,0.14150345,0.00485870
900.00000000,72.79995000,0.87555259,0.14150345,0.00485870
1000.00000000,71.99995000,0.87555259,0.14150345,0.00485870
1100.00000000,71.19995000,0.87555259,0.14150345,0.00485870
1200.00000000,70.39995000,0.87555259,0.14150345,0.00485870
1300.00000000,69.59995000,0.87555259,0.14150345,0.00485870
1400.00000000,68.79995000,0.87555259,0.14150345,0.00485870
1500.00000000,67.99995000,0.87555259,0.14150345,0.00485870
1600.00000000,67.19995000,0.87555259,0.14150345,0.00485870
1700.00000000,66.39995000,0.87555259,0.14150345,0.00485870
1800.00000000,65.59995000,0.87555259,0.14150345,0.00485870
1900.00000000,64.79995000,0.87555259,0.14150345,0.00485870
2000.00000000,63.99995000,0.87555259,0.14150345,0.00485870
2100.00000000,63.19995000,0.87555259,0.14150345,0.00485870
2200.00000000,62.39995000,0.87555259,0.14150345,0.00485870
2300.00000000,61.59995000,0.87555259,0.14150345,0.00485870
2400.00000000,60.79995000,0.87555259,0.14150345,0.00485870
2500.00000000,59.99995000,0.87555259,0.14150345,0.00485870
2600.00000000,59.19995000,0.87555259,0.14150345,0.00485870
2700.00000000,58.39995000,0.87555259,0.14150345,0.00485870
2800.00000000,57.59995000,0.87555259,0.14150345,0.00485870
2900.00000000,56.79995000,0.87555259,0.14150345,0.00485870
3000.00000000,55.99995000,0.87555259,0.14150345,0.00485870
3100.00000000,55.19995000,0.87555259,0.14150345,0.00485870
3200.00000000,54.39995000,0.87555259,0.14150345,0.00485870
3300.00000000,53.59995000,0.87555259,0.14150345,0.00485870
3400.00000000,52.79995000,0.87555259,0.14150345,0.00485870
3500.00000000,51.99995000,0.87555259,0.14150345,0.00485870
3600.00000000,51.19995000,0.87555259,0.14150345,0.00485870
3700.00000000,50.39995000,0.87555259,0.14150345,0.00485870
3800.00000000,49.59995000,0.87555259,0.14150345,0.00485870
3900.00000000,48.79995000,0.87555259,0.14150345,0.00485870
4000.00000000,47.99995000,0.87555259,0.14150345,0.00485870
4100.00000000,47.19995000,0.87555259,0.14150345,0.00485870
4200.00000000,46.39995000,0.87555259,0.14150345,0.00485870
4300.00000000,45.59995000,0.87555259,0.14150345,0.00485870
4400.00000000,44.79995000,0.87555259,0.14150345,0.00485870
4500.00000000,43.99995000,0.87555259,0.14150345,0.00485870
4600.00000000,43.19995000,0.87555259,0.14150345,0.00485870
4700.00000000,42.39995000,0.87555259,0.14150345,0.00485870
