x, eta, H, tau, qb
5200.00000000,60.19072175,0.75925910,0.19732505,0.00974755
5300.00000000,58.90422311,0.75959922,0.19711895,0.00972751
5400.00000000,57.62153257,0.75994000,0.19691276,0.00970747
5500.00000000,56.33887065,0.76026965,0.19671360,0.00968814
5600.00000000,55.05988450,0.76059991,0.19651436,0.00966880
5700.00000000,53.78092676,0.76091862,0.19632235,0.00965018
5800.00000000,52.50550874,0.76123789,0.19613028,0.00963157
5900.00000000,51.23011881,0.76154520,0.19594565,0.00961369
6000.00000000,49.95812897,0.76185302,0.19576097,0.00959582
6100.00000000,48.68616679,0.76214850,0.19558393,0.00957869
6200.00000000,47.41746160,0.76244442,0.19540685,0.00956157
6300.00000000,46.14878354,0.76272762,0.19523760,0.00954522
6400.00000000,44.88321609,0.76301121,0.19506833,0.00952887
6500.00000000,43.61767509,0.76328171,0.19490706,0.00951331
6600.00000000,42.35509514,0.76355256,0.19474578,0.00949776
6700.00000000,41.09254088,0.76380995,0.19459268,0.00948300
6800.00000000,39.83279510,0.76406765,0.19443958,0.00946825
6900.00000000,38.57307412,0.76431155,0.19429484,0.00945431
7000.00000000,37.31600618,0.76455570,0.19415009,0.00944037
7100.00000000,36.05896206,0.76478573,0.19401386,0.00942727
7200.00000000,34.80441281,0.76501596,0.19387765,0.00941417
7300.00000000,33.54988630,0.76523177,0.19375009,0.00940191
7400.00000000,32.29769395,0.76544773,0.19362257,0.00938965
7500.00000000,31.04552314,0.76564898,0.19350384,0.00937825
7600.00000000,29.79552340,0.76585034,0.19338515,0.00936686
7700.00000000,28.54554392,0.76603671,0.19327538,0.00935632
7800.00000000,27.29757015,0.76622316,0.19316567,0.00934580
7900.00000000,26.04961530,0.76639436,0.19306500,0.00933614
8000.00000000,24.80349875,0.76656559,0.19296439,0.00932650
8100.00000000,23.55739966,0.76672134,0.19287293,0.00931774
8200.00000000,22.31296959,0.76687710,0.19278154,0.00930898
8300.00000000,21.06855545,0.76701715,0.19269941,0.00930112
8400.00000000,19.82563930,0.76715718,0.19261736,0.00929326
8500.00000000,18.58273751,0.76728132,0.19254465,0.00928630
8600.00000000,17.34116114,0.76740539,0.19247202,0.00927935
8700.00000000,16.09959746,0.76751341,0.19240882,0.00927330
8800.00000000,14.85918527,0.76762133,0.19234571,0.00926727
8900.00000000,13.61878407,0.76771304,0.19229209,0.00926214
9000.00000000,12.37935923,0.76780464,0.19223857,0.00925702
9100.00000000,11.13994363,0.76787991,0.19219461,0.00925282
9200.00000000,9.90132824,0.76795504,0.19215074,0.00924863
9300.00000000,8.66272029,0.76801373,0.19211648,0.00924535
9400.00000000,7.42473560,0.76807227,0.19208231,0.00924209
9500.00000000,6.18675651,0.76811429,0.19205779,0.00923974
9600.00000000,4.94922307,0.76815614,0.19203338,0.00923741
9700.00000000,3.71169338,0.76818142,0.19201864,0.00923600
9800.00000000,2.47443126,0.76820652,0.19200399,0.00923460
9900.00000000,1.23717102,0.76821501,0.19199904,0.00923413
10000.00000000,0.00000000,0.76822332,0.19199420,0.00923367
